CLUE,ANS,POS
Grassy plains of Argentine ,pampas,1
Impatient desire ,itch,9
Coup ,putsch,20
Deep gorge or ravine ,canyon,1
Swell ,balloon,6
Noise of an explosion ,bang,2
Uneasily; with nauseous feeling ,queasily,18
Tested or scrutinised ,examined,2
Wintry missile ,snowball,1
"People, especially if posh ",gentry,1
Map-line showing places with equal air pressure ,isobar,1
Pampas cowboy ,gaucho,1
Small biting fly,midge,2
"Hurting, painful ",sore,2
Agile ,nimble,2
Weak ,feeble,1
Lusterless or uninteresting ,dull,1
Bony outgrowths on the heads of some animals ,horns,2
Short trousers ,breeches,20
Altruistic,selfless,5
Make more concentrated ,condense,9
Driving force ,impetus,10
Depart; permission ,leave,1
Land once belonging to a nobleman,manor,2
Earnest request ,plea,1
"Desire or liking, for power or food ",appetite,3
Story ,narrative,1
"Songwriting partnership, Rodgers and -- ",hart,1
Fearful expectation ,dread,3
Recreate (past event) ,reenact,3
