CLUE,ANS,POS
Someone not aristocratic or royal ,commoner,1
"Grew, progressed, evolved ",developed,1
Dignity and assurance of manner ,poise,6
Sickness of the stomach ,nausea,5
Unrefined ,crude,14
Suffering of body or mind ,pain,3
Dishonest man ,rogue,19
Seeker of alms ,beggar,1
Eccentric person like peculiar sphere ,oddball,1
"View, judgement ",opinion,7
French soft cheese ,brie,1
Golf peg ,tee,1
Slightly indecent ,risque,1
Visualise ,imagine,1
Transparent blocks that separates beams of light into all visible colours ,prisms,1
