CLUE,ANS,POS
Dessert ,sorbet,14
"Put to death or carry out, say plan ",execute,1
Small peach-like fruit ,apricot,1
"Detested, loathed ",abhorred,1
Thick liquid that doesn't dissolve in water ,oil,1
Solvers of practical problems using scientific knowledge ,engineers,3
Do away with ,abolish,1
Greek epic wanderings of Ulysses ,odyssey,2
Rare ,uncommon,20
Underworld ,hell,5
Sanskrit treatise on the art of love,kama sutra,1
Burial chamber ,tomb,4
Skilled Himalayan mountaineer ,sherpa,5
Standard ,norm,6
Inn ,hotel,4
Folded and filled tortilla ,taco,7
Moon feature ,crater,1
Rebirth in a new body ,reincarnation,4
Bring back into good condition ,rehabilitate,5
