CLUE,ANS,POS
Gas formed by vaporizing water at 100?C ,steam,1
One eighth of a mile,furlong,5
Powerful pre-1871 state of central Europe ,prussia,2
Boggy land ,swamp,2
Unmarried state entered in to by some clergy ,celibacy,1
Reptile with two pairs of legs ,lizard,4
Horror ,dread,1
The United States ,america,8
Over the .... - past life's prime ,hill,1
Boulevard,avenue,1
Aubergine ,eggplant,1
Recede ,ebb,7
Nationality of citizens of Helsinki ,finnish,1
Informal restaurant,cafe,1
Scand. cured salmon ,gravlax,1
Large livestock farm ,ranch,1
It's used to treat disorders and diseases ,medicine,1
Not injured ,unhurt,3
Long pointed weapons ,spears,1
Minor argument,spat,8
