CLUE,ANS,POS
Ignorant (of) ,unaware,2
Large wall painting,mural,2
Tragic prince of Elsinore ,hamlet,1
Made smaller ,reduced,2
Male singing voice ,baritone,2
Ridicule ,deride,5
Greek island ,rhodes,5
"Muse, mull over ",consider,3
Pigment made from clay and iron oxide ,ochre,1
Presiding person ,chairman,5
"Incidents, occasions ",events,2
Remove rind ,peel,1
Imitate like tropical bird ,parrot,3
Curved under-parts of the feet ,arches,4
"Brain operation, once used to treat mental illness",lobotomy,1
"Medium, average, fair ",middling,7
Divisions of a boxing match ,rounds,1
Defensive earthwork ,dyke,2
Sleepwalker ,somnambulist,1
Stopper - Irish port,cork,2
