CLUE,ANS,POS,FOUND IN
Hungarian ,magyar,3,"Magyar - A term referring to the ethnic group native to Hungary, often used interchangeably with 'Hungarian.'"
"Of fruit, skinned ",peeled,8,"Pineapple (more specifically, pineapples are typically not ""skinned"" but rather peeled)"
Slimy substance ,goo,6,Gooey
Wife of Ferdinand V ,isabella,1,"Isabella I - Queen consort of Spain as wife to King Fernando IV, also known as ""the Stable."""
Rich white sauce ,bechamel,11,Gorgonzola White Bechamel - A Béchamel Sauce infused with crumbled Gorgonzola cheese for a distinctive taste and added creaminess.
Wages ,pay,4,Payment
Drowsy ,sleepy,10,Spacy (slang for sleepy)
Valuable ,precious,2,Precious - extremely valuable and worthy of great care
Of the nose ,nasal,7,"Hood (nose hood, or nasal hood)"
Burnt residue ,ash,1,Ashes
Inveigle ,entice,7,Entice - to attract or tempt with the promise of reward or pleasure.
Witch's cat is well acquainted ,familiar,1,"Familiar - Often associated with witches, indicating something or someone known very well to the owner (witch)."
