CLUE,ANS,POS
Sudden attack ,assault,2
"Saccharin, for example",sweetener,3
A question of place?,where,2
S African currency ,rand,2
Dance ,mazurka,58
Order to be off the streets by a certain hour ,curfew,2
Kenyan capital ,nairobi,2
Ornamental candle holder ,sconce,6
Compartment for baking ,oven,2
Main tower of a castle ,keep,2
Paradise ,eden,6
Andean beast of burden ,llama,17
Fin on the back of a fish ,dorsal,9
Great fear,terror,6
Suntanning ,bronzing,4
Supply water to fields etc ,irrigate,2
