CLUE,ANS,POS
Marsupial ,wallaby,3
Torment lightly ,tease,1
Construction workers ,builders,2
Woven container ,basket,1
Something owed,debt,1
Warlike ,bellicose,1
Gather together ,assemble,2
Branch of knowledge ,science,6
Cowshed ,byre,10
Foe ,enemy,2
Data manipulation program ,spreadsheet,1
Minor argument ,spat,5
Go up suddenly ,rocket,10
Easing of hostilities ,detente,6
Flow of air or water ,current,13
Obtains ,gets,2
Evaluated ,assessed,1
Young geese,goslings,1
"Bend, distort ",twist,2
Frank ,open,1
Absence of sound ,silence,1
Chocolate substitute ,carob,2
Occasion ,event,3
