CLUE,ANS,POS,FOUND IN
Paris stock exchange ,bourse,2,Bourse de Paris
Constant nuisance ,pest,4,Persistent pest
"Brogue or loafer, perhaps ",shoe,1,Dublins (A type of brogue shoe originating from Dublin)
Not so tall ,shorter,16,Shorter than most
Not faint or feeble ,strong,7,Strong-bodied
A Hindu spiritual teacher ,guru,1,Guruji
Suffering,distress,3,In distress
(Of computer memory) able to be read in non-sequential order ,random access,1,Random Access Memory (RAM)
Swift ,fleet,6,Fleet-footed
Shrill cry of a shrike ,shriek,8,Shrill shriek
