CLUE,ANS,POS
"Cricket, table-tennis and baseball implement ",bat,1
Glowing ,radiant,1
Clown ,buffoon,4
One studying weather and climate ,meteorologist,1
Milder drink taken after a stronger one,chaser,3
Roe of sturgeon ,caviar,1
Of only average quality ,mediocre,1
Spicy pepper sauce ,tabasco,4
Devastate ,ravage,4
Subsequent ,next,7
Woollies ,knitwear,7
Lifted ,raised,1
Site of annual Wagner festival ,bayreuth,1
"Ineffectual, vain ",futile,2
Falsehoods,untruths,6
Deduce ,infer,1
Part of the week ,tuesday,2
Skilful ,deft,20
Giggle,titter,3
Way in ,entrance,17
