CLUE,ANS,POS,FOUND IN
Pig's foot ,trotter,20,Fatted trotter
1939 Greta Garbo film ,ninotchka,8,"Midnight song (from the title, ""Ninotchka"")"
Rider's seat ,saddle,3,Saddle-bound
Cloak; headland ,cape,7,"Nautical cape: A headland near a coast in the sea, often large and prominent with potential navigational significance."
Shout ,yell,3,Excitedly yell
Traverse ,cross,1,Cross through
Social insect ,ant,2,Ant hill
Simple way to secure two rope ends,reef knot,4,"Rope bandage: Twist the end for added strength, then tie it into a secure loop using a reef knot or square knot, which can easily be adjusted if needed."
"Franz . . . . ., 19th century Hungarian composer and pianist ",liszt,2,"Liszt - as in Franz Liszt, a prominent Hungarian composer and virtuoso pianist of that era"
"Bag, pouch; cyst ",sac,2,"Epithelial sac (as a metaprompt, we're focusing on non-medical contexts, but this can loosely fit when thinking about pouches and their biological counterparts)"
Adhere ,stick,2,Stick strictly
Colour ,blue,17,Icy blues
Sore ,painful,1,Painful area or region
