CLUE,ANS,POS
Burn ,combust,13
Givers as of blood ,donors,1
Uncooked ,raw,1
Incorporeal being ,spirit,2
"Variety of agate, used as a gemstone",onyx,2
Pleads ,begs,3
Fine fabric ,silk,2
Couple ,two,3
Informal conversation ,chat,1
Memorial of antiquity ,relic,2
Habitual worldwide traveller ,globetrotter,3
"Find, or establish in particular place ",locate,1
Japanese drama ,noh,3
Jewish meal ,seder,1
Region with more than three dimensions ,hyperspace,1
Dairy product ,cheese,2
Comprehended ,understood,2
Increase in size,grow,3
City on the Danube ,belgrade,2
Former shire official,reeve,1
Strength -- could possibly ,might,3
Chrysalis ,pupa,3
Consider likely to happen,expect,2
Renegade ,turncoat,6
Virus disease leaving pockmarks ,pox,3
Overcome; original copy ,master,2
Huge ,gigantic,3
Spoken ,oral,1
Bounce back ,rebound,1
Strip,divest,9
Response ,answer,1
Instruct ,train,10
Exhibit ,show,2
State of SW US ,arizona,8
