CLUE,ANS,POS,FOUND IN
Lockjaw ,tetanus,1,Tetanus - A serious bacterial infection often associated with lockjaw (trismus) due to the neurotoxin released by Clostridium tetani.
Arab or Muslim at time of the Crusades ,saracen,1,Saracen - A term historically used to refer to Arab and Muslim peoples during the Crusades.
"Sanctuary, asylum ",refuge,1,Refugee camp
Sailors' dance ,hornpipe,2,Hornpipe - A lively folk dance and music form from Ireland and Britain associated with sailors.
Church spire ,steeple,2,"Steeple - Another term for the pointed part atop a church building, commonly associated with spires."
Depressed ,blue,7,Blue (slang for sad)
Unit of current ,amp,1,Ampere (A)
Cited (anag) - proclamation,edict,1,Edict - an official decree or proclamation issued by a person in authority.
Halcyon -- yellow ,golden,1,"Golden - a radiant, luminous shade resembling pure gold"
Element ,zinc,11,Zinc (Zn)
Calif. university; Irish philosopher ,berkeley,1,"Berkeley (California University) - The University of California, Berkeley, is one of the most prestigious institutions in California and named after George Berkeley, an influential Irish philosopher known for his work in empiricism."
That man's ,his,18,Conduct - behavior as a result of one's upbringing or personality; manners and etiquette are often considered in this context.
Like lawns or pasture ,grassy,11,Orchard (if it has grassy areas)
Pretentiously imposing -- organised (anag) ,grandiose,9,"Grandiloquent Configuration (anagram: ""configuration grandiose"") - an arrangement that is overly ornate and pompous in its presentation."
Writer (before printing was developed),scribe,2,"Scribe - An ancient professional writer and recorder of events, often using a reed pen."
Pupil - erudite person ,scholar,1,"Scholar - an individual who devotes significant time to study and acquiring knowledge, particularly in academic fields."
Buttocks,backside,7,"Rump - informal term for the lower part of the backside or buttocks region, typically used when referring to animals."
Give fresh life to ,renew,6,Renewal
Brad or tack ,nail,20,"Tacks & Brads - A hypothetical store that sells nails and other small fastening tools (tacks) and related items, but not directly relevant to the name ""Brad."""
Cairo landmarks ,pyramids,1,Pyramids of Giza - Ancient Egyptian pyramid complex located near modern-day Cairo.
