CLUE,ANS,POS,FOUND IN
Original New Zealanders ,maori,2,Maori offspring
In the mind ,mentally,3,Mentally prepared
Preserve ,keep,3,To keep in good condition over time: Maintenrancy
Desert in China/Mongolia; cauliflower (Ind.) ,gobi,3,"Gobi Desert (the largest desert in Asia, spanning parts of China and Mongolia)"
Formal dress ,attire,3,Lounge attire
Take a pew,sit,2,Sitting down
Reserve specially ,earmark,11,Earmarked specially
Relating to verse - based on the metre ,metric,1,"Iambic: This metrical pattern features an unstressed syllable followed by a stressed one, as seen in ""Shall I compare thee to a summer's day?"" (Sonnet 18)."
Celestial body of hot gases ,star,10,Hydrogen-helium dominance (representing a star)
Reach ,attain,1,Attainable
Unmoving yet ,still,10,Stillness prevails
Pursue,chase,1,Chase after
No speed required for poetic metrical foot ,spondee,5,"Spondee: Contains a single, long or heavy stressed syllable followed by an unstressed one (DUM da)."
Jupiter is one ,planet,2,Planetary behemoth
Irrational fear ,phobia,1,"Phobia: A persistent, irrational fear of a specific object or situation that poses little real danger but causes significant distress."
Midnight? ,witching hour,20,Hush of the witching hour (metaphorically related to midnight)
Thoroughfare ,avenue,4,Grand avenue
Those fully grown ,adults,1,Mature adults
Grain-stores ,silos,1,Wheat silos
Gen ,info,9,Kinfolk (related by blood or family ties across generations)
Imperial land measurement ,acre,1,Acres
