CLUE,ANS,POS,FOUND IN
Storyline or piece of land ,plot,7,Fertile plot
It's linked to the Mediterranean by the Suez Canal ,red sea,5,Red Sea (adjacent body of water)
Stadium,arena,2,Athletic arena
Smoothly or impartially ,evenly,11,Evenly balanced
Adult swine ,hog,6,Hogs grown up
Hard igneous rock ,porphyry,10,Granite porphyry
Latent ability,potential,2,Hidden potential
Furtiveness ,stealth,1,Stealthy behavior
"Informally, an eccentric or very strange person ",weirdo,16,Weirdo wanderer
Son or daughter ,child,8,Kinfolk's child
Secured - buckled ,fastened,1,Sturdily fastened
New Zealand bird ,kiwi,1,"Kiwi - The national symbol of New Zealand, known for its small size and nocturnal habits."
(Make) a rattling noise ,clatter,4,Clattering pots
Church bench ,pew,1,Pews
Motor vehicles for heavy goods ,lorries,13,Articulated lorries (artic)
Strong cord ,rope,1,Rigid rope
