CLUE,ANS,POS,FOUND IN
Is able to ,can,2,Can (modal verb indicating ability)
Greek god of the sea ,poseidon,1,"Known for his trident, Poseidon could cause earthquakes and storms at sea with a wave of his hand."
A cloche (anag) - spiral cavity of the inner ear,cochlea,9,"Cochlea (anagram of ""cloche"")"
Circular ,round,6,Roundabout
Concerning home affairs ,domestic,2,Domestic (pertaining to the house)
Lady Hamilton's admiral lover ,nelson,1,"Admiral Nelson (as he was the famous British naval commander, Horatio Nelson, whom Emma Hamilton met while she was married to Sir William Hamilton)."
Falsehood ,lie,1,Lies
Snatch,grab,2,Grab (verb)
A monarch's spouse ,consort,1,Queen consort
Surpass ,excel,19,Excel in
Breed of horse ,arab,2,Arabian
Spring back ,bounce,3,Bounce back
Of the skin ,dermal,4,Epidermal
