CLUE,ANS,POS,FOUND IN
Welsh dog ,corgi,2,Pembroke Welsh Corgi
Printer's medium ,ink,4,Ink-ready surface
On the exterior ,outside,13,Outside face (referring to an object)
Secretly follow ,tail,7,Undetected tailing
Tennis bat ,racquet,6,Tennis racquet substitute
Handcart that holds groceries etc while shopping,trolley,2,Shopping trolley
Hold forth,orate,10,Provide an elaborate answer
College administrator ,dean,5,Dean of Faculty
Unsightly ,ugly,2,Ugly or grotesque in physical form
Reflecting glass ,mirror,1,Mirror-like
Young sheep ,lamb,1,Lambs
Financial gain ,income,3,Income-generating
Honey producer ,bee,1,Apiarist - an individual who maintains bee colonies in hives primarily for the purpose of harvesting honey.
His wings melted when he flew too near the sun ,icarus,13,Mythological Icarus (symbolism of hubris)
SOS! ,help,5,Panic plea for help
Layer ,tier,15,Multiple tiers or levels in a building
