CLUE,ANS,POS,FOUND IN
Small appetizer ,canape,7,Canapes
"Open, up front ",overt,6,Overt or apparent
Small rocket engine for spacecraft control ,thruster,4,Vernier thruster
Animal collection ,zoo,2,Zoological gathering
"Barricade, railing ",barrier,8,Immovable barrier
Cressida's Shakespearean lover,troilus,1,"However, if we consider Cressida's role more specifically as that of an unreliable and objectified love interest (from Troilus and Criseyde), none of the lovers in Shakespearean plays fit this mold perfectly"
"Dalai . . . ., chief priest and once ruler of Tibet ",lama,1,"The ""chief priest"" title may be more accurately associated with high-ranking lamas within Tibetan Buddhism, but it reflects the Dalai Lama's significant religious authority and leadership role among Tibetans."
One or the other,either,1,Either A or B: exclusive option
Monster of Crete,minotaur,1,Minotaur (mythical creature associated with Crete)
Bought and sold ,traded,3,Traded for cash
A soft white cheese ,brie,15,"Brie de Meaux, when young and creamy"
Circular frame with spokes,wheel,2,Dished wheel
Main part of concert hall ,auditorium,1,"Auditorium: The primary space designed for performances, equipped with seating arrangements for audience members."
The concluding part of a performance ,finale,1,Grand finale
Adhesive,glue,3,Glue-like material
Oriental mushroom; E ikon (anag.) ,enoki,1,Edible enoki
Rabbit burrow ,warren,2,Warren (archaic term for rabbit burrow)
