CLUE,ANS,POS,FOUND IN
River at Jarrow ,tyne,2,Tyneside Tributary
Way out ,exit,3,Exits available
Burning fiercely ,flaming,2,Flamingly hot
Affable ,genial,4,Congenial
Regular customer; backer ,patron,1,Loyal patron
First lady ,eve,6,Hostess for national events and ceremonies
Subatomic particle ,neutron,3,Neutron: An electrically neutral subatomic particle that resides in the atomic nucleus.
A kind of fish zoo ,aquarium,1,Aquarium-fish enclosure
Pine leaves,needles,9,Arboreal needles
Murder (mainly US) ,homicide,1,Homicide: The deliberate and unlawful killing of another person with malice aforethought.
Great ape of film ,king kong,1,King Kong: symbolizes the primal nature of apes in popular culture
"King (I of England, VI of Scotland)",james,3,James I
Clothes cupboard ,wardrobe,1,Wardrobe malnourishment
"Initially and formally, flying saucers ",ufos,1,UFOs: Unidentified Flying Objects
Concurred,agreed,8,United stance agreed upon
