CLUE,ANS,POS
Moroccan stew cooked in a pot with a conical lid ,tagine,1
Adversary ,opponent,1
Oblivious ,unaware,1
"- Blyton, children's writer ",enid,1
Formal set of clothes ,suit,1
"Surreptitious, furtive ",stealthy,19
"Plead, implore ",beg,1
Backs of legs ,calves,1
Spanish wine cocktail ,sangria,1
Tailless marsupial down under ,wombat,2
(In medicine) an alcoholic solution of a drug ,tincture,1
Small mound from burrowing ,molehill,1
Town in Surrey ,woking,2
Person with outstanding intellect ,mastermind,7
Difficulty in reading and spelling ,dyslexia,1
Stronghold ,fortress,1
Vedic hymn ,mantra,1
