CLUE,ANS,POS
Welsh dog ,corgi,1
"Benign, innocuous ",harmless,1
Printer's medium ,ink,1
Row with two oars,scull,3
"Different, diverse ",varied,2
Handcart that holds groceries etc while shopping,trolley,1
Inflamed swelling ,boil,18
Hold forth,orate,3
College administrator ,dean,1
Female relative ,aunt,1
Unsightly ,ugly,1
Experiment ,trial and error,3
New town in County Durham ,peterlee,15
Young sheep ,lamb,1
Overturn or unsettle ,upset,2
Financial gain ,income,3
'Little Orphan . . . . .' ,annie,1
His wings melted when he flew too near the sun ,icarus,1
Covering of tree trunk,bark,1
Nerve cell ,neuron,1
Layer ,tier,3
