CLUE,ANS,POS
Tramp ,vagrant,2
Worthy or praise ,laudable,6
Oriental ,eastern,2
Stage setting ,scenery,1
Not recognized ,unknown,1
Blessing or good wishes to traveller ,godspeed,7
Inveterate ,habitual,1
Oil platform ,drilling rig,1
Liable to break easily ,fragile,1
Image to which people are expected to conform,stereotype,4
(Of music) not in a key ,atonal,1
"Inhabit, take up space ",occupy,1
Large bus,double-decker,3
The breastbone ,sternum,1
Close-fitting top of a dress ,bodice,1
Drunkenness ,insobriety,13
Venomous language and an acid ,vitriol,9
Norwegian capital ,oslo,1
Male singer with high register ,tenor,1
Lift in the US ,elevator,1
West African country ,ghana,1
Frozen rain ,hail,1
London's river ,thames,1
