CLUE,ANS,POS,FOUND IN
Middle Eastern dessert ,baklava,1,"Baklava - A popular sweet pastry made with layers of filo dough, nuts and honey or syrup."
"Clod, lump ",clump,7,"Clump - A small group or cluster of things, especially plants growing together in an unplanned way."
Book of maps ,atlas,1,"Atlas - A collection of maps or charts, typically in book form and covering a specific geographical area."
Inhabit ,occupy,1,Reside - To live in or occupy a place.
Blunder ,err,2,Error
Dickens novel,hard times,6,"Hard Times - Examining the effects of industrialization on society in Coketown, England."
Penetrate ,pierce,2,Pierce - to make a hole in something by pushing or drawing something sharp through it; also refers to the action of entering into an object or surface deeply.
Keep in a certain state ,maintain,1,Preserve - To maintain something in its original or existing state.
"Gyrate, reel ",spin,3,Spinning
Flower container,vase,1,"Vase - A decorative container, typically made of glass or ceramics, used for displaying cut flowers."
Blame for a crime ,accuse,1,Accused
A horse's feet ,hooves,5,Thrush (a condition affecting horses' hooves)
Overland journey by hunters ,safari,13,Safari stretch - A term borrowed from African contexts where hunters traverse large areas to hunt wildlife.
Female title; panto part ,dame,11,"Dame (honorific, often in pantomime or British stage productions)"
Raucous - austere - bitter,harsh,3,"Acrid (bearing a harsh, biting taste similar to that which is bitter)"
Short time - magical incantation ,spell,1,Enchantment (Magic spell or charm)
Go back on a promise ,renege,1,"Renege - To break or go back on an agreement, treaty, or promise."
Succulent plant,cactus,10,Opuntia (Prickly Pear Cactus)
Good poker hand ,straight,2,Straight Flush
Rarely ,seldom,6,"Seldomseen - Rarely seen, not often encountered."
String,twine,3,"String - A thin piece of cord or twine, often made from various fibers used for tying or binding objects together."
Bronze ,tan,3,Bronzing - Exposure to sunlight in order to achieve a darker complexion or artificial tanning effect
"Bloomer, blunder ",error,2,"Stumble - To trip over something while walking, symbolizing a minor error or mishap."
Daub ,paint,3,"Coat - To apply a layer of paint, varnish, or another substance onto an object's surface."
Terminate in den ,end,10,Vending machine (used for purchasing items and ending transactions)
Paris stock exchange ,bourse,1,"Bourse - French term for stock market, particularly relating to the Paris Stock Exchange."
South American rodent,agouti,1,"Agouti - A medium-sized, native New World cavy characterized by its agility and distinct coat patterns found in various South American countries."
