CLUE,ANS,POS
Small peach-like fruit ,apricot,4
Severe flood ,deluge,18
"Detested, loathed ",abhorred,2
Blind guess,shot in the dark,1
Thick liquid that doesn't dissolve in water ,oil,14
Capacity to become ,potential,1
Greek epic wanderings of Ulysses ,odyssey,1
Rare ,uncommon,5
Tear into scraps ,shred,3
Empty talk ,hot air,1
Flat raised land ,plateau,1
Burial chamber ,tomb,1
Riding trousers ,breeches,1
Inn ,hotel,1
Greek diva ,maria callas,1
"Wheedle, coax ",cajole,1
Composition drawn from various sources - maybe it's cheap ,pastiche,17
Recovery of youth,rejuvenation,4
Myths ,legends,1
Moon feature ,crater,1
Rebirth in a new body ,reincarnation,2
