CLUE,ANS,POS,FOUND IN
Actual; coin ,real,3,"Real (as in ""real money"")"
Scruffy; unfair ,shabby,4,Sleazy - morally questionable; also can refer to someone's sloppy or shabby attire.
Firm ,stable,16,Fixed position (something immovable and stable)
"Beginning, start ",outset,18,Outset (beginning part of an action or process)
Circular ,round,3,Rotation - An angular displacement that moves a point around a circle's circumference.
Concerning home affairs ,domestic,1,Domestic Policy
Falsehood ,lie,1,Lie - A deliberate untruth or statement designed to deceive.
Snatch,grab,1,Grabber - A device used for lifting or snatching objects.
Surpass ,excel,10,Outshine - surpass others in brightness or excellence.
Breed of horse ,arab,1,Arabian
"Franz ....., Czech author of 'The Trial' ",kafka,1,Franz Kafka
Unwell ,ill,1,Ailing - in poor health; suffering from an illness or injury.
Raised crease ,ridge,7,"Ridge - A narrow elevation along a surface, similar to a raised crease in landscapes or geology."
Hitchcock film ,the birds,5,The Birds (1963)
Moroccan stew cooked in a pot with a conical lid ,tagine,1,"Tagine - A traditional North African dish originating from Morocco, typically made with meat and vegetables slow-cooked in a clay or ceramic pot shaped like a cone."
"American state, capital Montgomery ",alabama,1,Alabama - Montgomery (Capital)
Specialised school,academy,8,Military Academy
Bursar ,treasurer,2,Treasurer - An official responsible for overseeing the financial affairs of an organization or company.
Statement of transactions and costs ,account,7,Profit & Loss Account
Spanish wine cocktail ,sangria,1,Sangria - A popular Spanish cocktail made by combining red wine with chopped fruit and soda water or sparkling wine.
Small mound from burrowing ,molehill,2,Molehills
Large water lily ,lotus,1,Nymphaea lotus (Egyptian white lotus)
