CLUE,ANS,POS
Talon ,claw,4
Incapable of motion ,immobile,1
Degree document ,diploma,1
A thieving bird ,magpie,1
Young horse ,colt,2
Catty ,bitchy,4
"Deadlock, stalemate",impasse,1
Assumed name ,nom de guerre,12
Cut (meat) ,carve,2
Teesside town ,middlesbrough,1
Colour for aristocracy or emperors ,purple,1
Group of states ruled by one ,empire,1
Night-flying insect ,moth,1
Spiny succulent ,cactus,2
Fine earthenware ,porcelain,19
Put into hock ,pawn,5
Cosmos ,universe,1
Encourages,urges,5
"Detached, kept apart ",isolated,2
"Tall building of offices, flats ",tower block,3
Carnivorous large cat,tiger,6
