CLUE,ANS,POS
Stipulation,proviso,19
Plan of campaign ,strategy,1
Burrowing marsupial ,wombat,2
Cycling arena,velodrome,1
One has great sensitivity to beauty,aesthete,1
Nocturnal bird ,owl,1
Incursive attack ,invasion,1
Edible crustacean ,shrimp,3
Children's equestrian event ,gymkhana,6
European language ,czech,51
Straight ,direct,1
The Dog-star ,sirius,1
A therapeutic hot spring ,spa,2
(Child's) rabbit ,bunny,1
Contagious skin infection,scabies,2
Bank guarantee of payment ,letter of credit,11
"Dangers, risks ",perils,1
Make more attractive,enhance,1
