CLUE,ANS,POS,FOUND IN
Monumental (task) ,herculean,16,Herculean (referring to a massive or difficult task)
Frighten ,scare,3,"Understanding semantics allows me to consider synonyms and antonyms, as well as related words within the same semantic field of fear or alarm, such as intimidate, scare, startle, petrify, horrify, etc."
Madagascan primate ,lemur,1,"Lemuriformis (related to lemurs, the most well-known Madagascan primates)"
"Pest, pain in the neck ",nuisance,11,Continual nuisance
Conceivable,possible,8,Possible to achieve
Bugbear ,ogre,1,The term is derived from folklore where it was used to describe ogres and other mythical beasts that were considered menacing figures in children's stories
Priest of the ancient Jewish Church ,levi,1,Levite
Ironic ,wry,8,"Wry: Using or expressing dry, especially caustic humor."
The entomologist studies this ,insect,42,Insects
Alga ,seaweed,2,Seaweed (a type of marine algae)
