CLUE,ANS,POS
Second-hand ,used,1
Royal mansion ,palace,1
Petty quarrel ,squabble,1
Conduct trade ,transact,20
Not far away ,nearby,1
More advanced in years ,older,2
Game bird ,grouse,4
Citrus fruit ,lemon,2
An informal toilet ,loo,1
Crude dummy of person ,effigy,13
Slanting ,oblique,6
Throw -- bitumen ,pitch,10
Fibre got from goats ,mohair,3
Bacon strip,rasher,1
Is the narrator a bank clerk? ,teller,1
Properties that have money value ,assets,18
It holds a ship in place ,anchor,1
Deep ravines ,gorges,1
Old Testament prophet ,isaiah,1
Next to ,alongside,10
Grasp - eggs - car pedal,clutch,3
Stellar system ,galaxy,1
Control ,restrict,19
Power to influence ,leverage,17
German tank ,panzer,1
Interrogate ,question,1
Imminent in a menacing way ,looming,6
