CLUE,ANS,POS
Moroccan stew cooked in a pot with a conical lid ,tagine,2
Adversary ,opponent,3
Oblivious ,unaware,4
"- Blyton, children's writer ",enid,1
"Surreptitious, furtive ",stealthy,5
"Plead, implore ",beg,1
Bursar ,treasurer,3
Tenth month,october,1
"Metal, symbol Cr ",chromium,1
Hearth ,fireplace,1
Backs of legs ,calves,1
Spanish wine cocktail ,sangria,1
Wordy ,verbose,1
Tailless marsupial down under ,wombat,3
(In medicine) an alcoholic solution of a drug ,tincture,2
Small mound from burrowing ,molehill,1
Town in Surrey ,woking,2
Causing fermentation,yeasty,1
Difficulty in reading and spelling ,dyslexia,1
Stronghold ,fortress,1
Movie ,film,1
Vedic hymn ,mantra,2
