CLUE,ANS,POS
Large waterbird ,goose,11
Culinary herb ,thyme,3
Fight; waste ,scrap,7
One bringing charges ,accuser,4
Cymru ,wales,1
Underside,bottom,1
Dispute (a statement) ,challenge,2
"Feigns, dissembles ",pretends,14
Mongrel - cross,hybrid,4
Worry ,fret,15
Possibly,maybe,1
Painful heart condition ,angina,1
European river ,danube,2
Shaving foam ,lather,1
Jump suddenly ,leap,1
Temporarily inactive ,dormant,1
Lived ,existed,5
Fill luggage - wolves ,pack,2
Blacksmith's block,anvil,1
Take out ,extract,3
