CLUE,ANS,POS
Therefore ,hence,2
One without mother or father ,orphan,1
A conductor wields it ,baton,1
Pamphlet giving information ,leaflet,1
Harsh ,severe,4
Individual unit in a list ,item,1
Make young again ,rejuvenate,4
Corkscrew shape ,spiral,1
Job favouritism shown to relatives ,nepotism,1
"Sudden, short attack ",raid,4
Tanned animal skin ,leather,11
Uppermost point ,apex,2
In danger ,at risk,10
Cheat ,swindle,3
A fool being cool and remote ,aloof,14
Simple - computer language ,basic,1
Reject ,spurn,6
Loafer ,idler,2
Hearing attentively ,listening,4
Adoration ,worship,1
Reddish-brown,chestnut,6
