CLUE,ANS,POS
Potholer -- I'll goose-step (anag) ,speleologist,4
Sycophant ,toady,4
Astrological band of the sky with 12 signs ,zodiac,1
Rich fabric ,velvet,1
Easily sacrificed ,expendable,1
Nocturnal bird ,owl,1
Drug reducing cholesterol,statin,1
Central mass of a cell ,nucleus,1
"Tremendous, gigantic ",enormous,3
Branch of linguistics concerned with meanings ,semantics,1
Synthetic fabric ,nylon,2
(Of a face) yellowish ,sallow,1
Former name of Istanbul ,constantinople,2
Protection from the rain ,umbrella,3
One living at others' expense ,sponger,10
Acquire ,obtain,1
Stretch of time ,period,5
Wee ,tiny,3
Feeling guilty ,ashamed,3
"Caribbean country, capital Port-au-Prince ",haiti,1
