CLUE,ANS,POS
"Not liable to, perhaps disease ",immune,2
Porous substance to absorb liquid ,sponge,1
Driver's violent anger ,road rage,1
"Flip, coin or pancake say ",toss,2
Cancel out,nullify,6
Slender ,thin,1
Occurrence ,event,1
Birthplace of Jesus,bethlehem,1
"Length of time, or a full stop ",period,7
Get the better of by being more cunning ,outfox,8
All of one's assets -- 5-door car ,estate,5
"Pillager, plunderer ",raider,2
Pale sherry,amontillado,2
Men who are mighty in battle ,warriors,1
Apprehension ,dread,4
