CLUE,ANS,POS
"Disclose, make known",reveal,1
Helical shape ,spiral,1
Smoothing with heat ,ironing,1
Rub out ,erase,1
Causing death ,lethal,2
Cultivate ,nurture,4
Fullness ,satiety,1
Spooky ,eerie,2
Loud harsh cry as of parrot or chicken ,squawk,1
Diminutive inhabitant of Hundred Acre Wood ,roo,8
Secret political clique ,cabal,1
Sidewalk ,pavement,7
Prize ,trophy,2
Plant with edible stalks ,celery,5
Hoist; wading bird ,crane,3
Accumulate ,hoard,5
Small hard growth on skin,wart,1
Not favoured by chance ,unlucky,3
Form of water ,steam,5
Capital of Sweden ,stockholm,1
Extra-terrestrials ,aliens,1
Place or set apart ,isolate,3
Aubergine ,eggplant,2
Stone worker ,mason,4
"Leaders, bosses ",chiefs,8
