CLUE,ANS,POS,FOUND IN
Darkness ,night,2,Nightfall
Places to sleep ,beds,11,Lodges with beds
Proprietors ,owners,1,Business owners
Plant with small blue flowers ,forget-me-not,8,"Forget-me-not (Myosotis) - a genus that includes several species with delicate blue blossoms, like Myosotis sylvatica."
Business that serves other businesses ,agency,18,Corporate marketing agency
Lazy ,idle,3,Idleness
Cruel dictator ,despot,2,Despotic
Entrust with secret ,confide,1,Confide in you
Vigour ,energy,18,Radiant (can imply energy as well)
Viral disease causing paralysis ,polio,1,Poliomyelitis
