CLUE,ANS,POS,FOUND IN
Pig's foot ,trotter,4,Mammalian trotter
Cloak; headland ,cape,2,Pointed cape
Shout ,yell,2,Yelling
Habituate ,inure,2,Inured
Traverse ,cross,1,Cross over
Social insect ,ant,1,Ant colony
Simple way to secure two rope ends,reef knot,4,Square knot (Reef knot): Use this bendable knot for joining two ropes together temporarily but less securely.
"Bag, pouch; cyst ",sac,7,"Bursae (synovial fluid sacs, resembling pouches)"
Adhere ,stick,4,Stick with
Sore ,painful,5,Painful region
