CLUE,ANS,POS
Towards (river's) source ,upstream,1
Always on the move ,restless,11
Herring's smaller relative,sprat,4
Bad smell,stench,10
Eaters of a meal ,diners,1
Snakelike fish ,eel,1
Hanging down ,pendent,2
Pertaining to sight ,visual,1
Conceal ,hide,1
Mythical giant ,titan,1
Wall plaster; translation ,rendering,2
Fireworks,roman candles,4
Pedestrian refuge ,traffic island,10
Male deer ,hart,3
Lacking strength,weak,2
"Insubstantial, other-worldly",ethereal,1
Jewish republic ,israel,1
Wizardry,magic,1
Trace (anag.) ,cater,4
