CLUE,ANS,POS,FOUND IN
Curls or tendrils ,ringlets,19,Ringlets (usually referring to hair but applicable in other contexts of curls)
Spherical form of carbon ,buckminsterfullerene,5,Buckminsterfullerenes
Old two-bob bit ,florin,4,Florin (another name for half-crown historically used)
Light red ,pink,1,Pinkish-red
September/March date ,equinox,1,"Equinox (this term is applicable for both March and September as they are the months when equinoxes occur, signifying equal nights and days)."
Name given to Elizabeth I ,gloriana,4,"Gloriana (a name bestowed in Spenser's ""The Faerie Queene"" and often associated with Elizabeth I)"
Declared to be untrue ,denied,6,Denied (claiming something is untrue)
Autumn; drop ,fall,1,Falling leaves
In the Land of Nod ,sleeping,16,Hypnogogia (referring to consciousness on the verge of sleeping)
Sign (cheque) on back ,endorse,2,Endorsement
"Opposed, against ",anti,19,Antithetical
Settled up ,paid,4,Paid in full
Equips for war ,arms,1,Arms themselves
