CLUE,ANS,POS
Promissory note ,iou,1
Part of a church sounds roguish ,nave,18
Homerian epic ,odyssey,2
Combined ,united,3
Counterpart of yang ,yin,1
"Concluding, final ",terminal,4
Great poet of ``Paradise Lost'' ,milton,1
Compact firearm,handgun,3
Suppose ,assume,3
Theft crime ,robbery,3
"Valiant, courageous ",heroic,10
Talk incessantly ,chatter,2
Imperial land measurement ,acre,1
Small sheltered bay ,cove,1
In short supply ,scarce,2
Planet ,venus,7
Not closed or secret ,open,1
Many-headed foe of Hercules ,hydra,1
Mishap ,accident,1
Get one's own back ,retaliate,1
Man or beast ,animal,2
Drink or meal? ,tea,7
Porous substance to soak up ,sponge,2
Short version of a type of company ,plc,12
Problem solving ,troubleshooting,1
Joyous ,blissful,16
