CLUE,ANS,POS,FOUND IN
Gas formed by vaporizing water at 100?C ,steam,1,Steam (water in its gaseous state)
Powerful pre-1871 state of central Europe ,prussia,2,Kingdom of Prussia
Depressed ,low,9,Low spirits
Pupil in a higher form ,senior,2,Senior pupil
Swear word,oath,4,"Oath - historically used as an ominous warning (e.g., ""Begone!"")"
Boggy land ,swamp,2,Swampy
Reptile with two pairs of legs ,lizard,1,Amphisbaena (worm lizard)
Attractively old-fashioned ,quaint,13,Quaint and rustic
The United States ,america,1,USA - United States of America
Bede's resting place ,durham,4,"Durham Cathedral Library - Houses many manuscripts written by or related to Bede, including ""The Ecclesiastical History of the English People."""
Boulevard,avenue,6,Avenue flanked by buildings on both sides
Recede ,ebb,11,Ebb out of existence
Hurry ,haste,15,"Hastefulness (though less common, it's related)"
Large livestock farm ,ranch,2,Ranching operation
Terribly sad and distressing ,tragic,15,Tragic and gut-wrenching
Not injured ,unhurt,15,Unhurt (adjective form)
Tongue ,language,3,Language-related feature
Part of the New Testament ,gospels,18,"Kingdom of God - a central theme throughout the Gospels, referring to the reign of Christ (Luke 4:18-19)."
Mary Shelley's monster ,frankenstein,1,Frankenstein's creation
Minor argument,spat,3,Light spat
