CLUE,ANS,POS
Eucharistic cups ,chalices,2
Fee paid to secure services ,retainer,1
Ravine ,gorge,1
"Apprise, notify ",inform,1
Muggy ,humid,1
Without fixed limits or restrictions,open-ended,3
Rough calculation ,estimate,3
"Drink, maybe philtre ",potion,1
"Medusa - weak, indecisive person ",jellyfish,4
Star sign ,virgo,7
"Horrified, shocked ",aghast,2
Tennis court feature ,net,1
Damage ,harm,1
Desire ,hope,6
"Hurry, haste ",rush,2
"Atrocious, awful ",dreadful,9
Bed of sedimentary rock,stratum,4
One loads and unloads ships,stevedore,2
Revenge ,reprisal,4
Sudden apprehension and fear ,alarm,6
Wrongly understand ,misinterpret,1
"Locomotives, carriages etc",rolling stock,3
Easy - without suffering ,painless,1
Thighbone ,femur,1
