CLUE,ANS,POS
"Put to death or carry out, say plan ",execute,1
Severe flood ,deluge,1
"Detested, loathed ",abhorred,1
Blind guess,shot in the dark,3
Solvers of practical problems using scientific knowledge ,engineers,4
Greek epic wanderings of Ulysses ,odyssey,1
Rare ,uncommon,3
Tear into scraps ,shred,1
Empty talk ,hot air,1
Flat raised land ,plateau,1
Burial chamber ,tomb,1
Deadens ,numbs,11
Exaggerated the merits of (something) ,oversold,2
Inn ,hotel,4
"Considered, held as opinion ",deemed,3
Greek diva ,maria callas,1
"Wheedle, coax ",cajole,1
Gun ,firearm,1
Folded and filled tortilla ,taco,2
Moon feature ,crater,1
Rebirth in a new body ,reincarnation,1
