CLUE,ANS,POS,FOUND IN
Greek letter D,delta,3,"Delta (Δ) - typically represents change or difference in mathematics and science, also the fourth letter of the Greek alphabet."
Reveal ,disclose,1,Disclose or uncover
"... dum and ...dee, characters in Through the Looking Glass",tweedle,3,"Tweedledum and Tweedledee (the two main antagonist twins from ""Through the Looking-Glass"")"
Won victory over ,defeated,3,Defeated in a battle or competition
Pass through a filter ,strain,3,Strainer
"Of software, containing errors ",buggy,1,Buggy code
New and old parts of the Bible ,testament,2,Old Testament / Hebrew Scriptures
Natural ability ,flair,13,Natural flair for leadership or organizational skills without training
Drop behind,trail,3,Trailing
"Pixie, imp ",elf,3,Elfin being
Look; nobleman ,peer,23,Regal peer
