CLUE,ANS,POS
Partially viewed ,glimpsed,1
Employ - undertake - oppose ,take on,2
Fast Brazilian dance ,lambada,4
Kind of rehearsal like thirsty trot ,dry run,4
"King Edward VIII, latterly",duke of windsor,1
Aperture for lock opening ,keyhole,1
Short-legged hound ,beagle,3
Short ,brief,1
Tract of pastureland ,lea,20
Designed to reduce wind resistance,streamlined,2
Towers attached to mosques ,minarets,1
"Obscure, puzzling ",enigmatic,1
"Resounding, ringing ",resonant,6
Sensation ,feeling,2
