CLUE,ANS,POS,FOUND IN
Kill by piercing with a spear or sharp pole ,impale,5,Impaled
Patch up or renovate ,revamp,16,Revamp (to update or improve something significantly)
Like no other ,unique,6,Unique as can be
"Gas, O ",oxygen,13,Air component (Oxygen makes up roughly 21% of Earth's atmosphere)
Between Triassic and Cretaceous ,jurassic,1,Jurassic-Cretaceous Transition Zone
Capture (slang) ,nab,11,Unable to focus
Latticework to support plants ,trellis,1,Plant trellis
Relating to love ,romantic,5,Romantically devoted
Examine (quickly) ,scan,39,Speedily scanning
"Flourish, do well ",prosper,1,Prosperous
Proposition not self-evident but proved by a chain of reasoning ,theorem,1,"Mathematical theorem (e.g., Pythagorean theorem) - although intuitive in certain contexts, it is proven through logical deduction and mathematical proof."
West African republic,niger,5,Nigeria
Immeasurably bad ,abysmal,13,Abysmally inferior
Evening service ,vesper,6,Vespers or Evensong
Large ocean fish ,marlin,3,Blue Marlin
Ocean ,sea,9,Sea-bound (related to oceans)
Irish county and port ,limerick,2,County Clare - Limerick City
Snare; carriage ,trap,1,Wagon-mounted trap
Strong drive for success ,ambition,19,Driven by ambition and determination
Having a common cultural tradition ,ethnic,15,Ethnic identity
