CLUE,ANS,POS
Small flat sweet cake ,biscuit,1
Edible bulb ,onion,1
"Light appliance, popular in the 1960s ",lava lamp,1
Baldness,alopecia,1
"Natural, inborn ",innate,4
Glass or plastic vessel ,bottle,1
God of darkness ,erebus,3
NW US state ,montana,4
Soup spoon ,ladle,1
Use a razor ,shave,1
German playwright ,brecht,2
Brushwood ,scrub,1
Grime; rock music style ,grunge,2
Small pointed projectile ,dart,2
Broken pieces ,fragments,1
"Unite, merge ",combine,1
Numerous small songbirds ,finches,1
Slight advantage,edge,3
Somewhat rough (sea),choppy,1
Respectful and considerate ,polite,3
"Praised, lauded ",extolled,1
