CLUE,ANS,POS
Bountiful ,generous,4
Solemn pledge,oath,1
Cheese ,brie,1
Unit in poem ,stanza,1
Mediterranean island ,cyprus,3
Killer ,assassin,1
"Curious, odd ",peculiar,2
Affront ,insult,1
Wanderer ,nomad,1
Chic ,stylish,6
Modern - current ,up-to-date,2
"Perplexity, confusion ",bewilderment,3
Soup ,broth,1
"Abdominal pain, especially in infants ",colic,1
Throng ,horde,16
Pig ,hog,9
Colour ,blue,2
Able to be touched or felt - like a hit ,palpable,2
Grab,snatch,6
Steadiness,stability,1
Automaton ,robot,1
King who led the Greeks in the Trojan War ,agamemnon,2
Person dying for their faith ,martyr,1
Bystander,onlooker,3
Actor's signals ,cues,1
Indolent ,idle,5
Basic unit of all organisms ,cell,1
"As on the cake, it's the nicest part ",icing,2
Literary genre for the stage ,drama,3
Completely happy and contented ,blissful,1
Bored ,uninterested,1
Residue of fire ,ash,1
Relative heaviness ,weight,2
Shy ,timid,11
Heavy load ,burden,1
North Italian city ,turin,2
Inert gas that occurs naturally ,radon,6
Branch of medicine dealing with mental disorders,psychiatry,1
Licit ,legal,1
Person under canvas,camper,3
Firm,solid,1
Real; current ,actual,1
Book of maps ,atlas,1
Evaluation - papal airs (anag),appraisal,3
