CLUE,ANS,POS,FOUND IN
Protrude ,jut,1,Jutting out
"Old, courtly dance ",saraband,3,Sarabande
Blacksmith's block ,anvil,2,Anvil (the primary surface on which metal is worked)
Ballpoint pen ,biro,1,"Biro - Named after its inventor, László Bíró."
Ending of film ,denouement,2,Denouement (the final part where everything is explained)
One-way-motion toothed wheel ,ratchet,7,Uni-directional ratchet
Part of speech ,adverb,5,"Adverb (e.g., quickly)"
'The ______ cometh' (O'Neill play) ,iceman,5,The Iceman Cometh
Learn (anag),renal,8,"Ranel (misspelling or an obscure reference, such as the chemical 'Renal' plus 'an')"
Hair-style from Dark Continent ,afro,1,Afro (African hairstyle)
- Onegin (Pushkin) ,eugene,8,"Nabokov (later 20th-century writer who translated ""Eugene Onegin"" into English)"
Car's home (or hospital?) ,garage,2,Garage or Autocenter: Places designed specifically for parking and servicing cars.
