CLUE,ANS,POS,FOUND IN
Blades of windmill or propellers ,vanes,3,Rotor vanes
Stuff ,cram,11,Crammed tightly
Road tax ,toll,8,Toll bridge payment
Consumed ,ate,1,Eaten
Vigour ,energy,13,Full of energy
General pardon - international charity ,amnesty,2,Worldwide amnesty program
Take a chance ,risk,1,Risky opportunity
"A lively sociable person, always up front ",extrovert,2,Extroverted
Famous diarist ,pepys,1,Samuel Pepys
One of London's airports ,stansted,3,Stansted Airport
Full and complete ,entire,5,Entirety included
Cook slowly ,stew,3,Stewing
Military group ,troop,2,Troops
Baked dough ,pastry,2,Yeasty pastry
Supplicate,pray,7,Wavering in prayer (related to supplication as a religious act)
