CLUE,ANS,OUTPUT
Ancient stringed instrument ,lyre,"['Deprivation', 'Shortage', 'Insufficiency', 'Poverty', 'Scarcity', 'Lack', 'Want', 'Deficit', 'Depletion', 'Inadequacy', 'Austerity', 'Restriction', 'Rationing', 'Meager resources', 'Skimpiness', 'Thriftiness', 'Frugality', 'Parsimony', 'Stinting', 'Spartan living']"
Cries of wild geese ,honks,"['Underprivileged', 'Disadvantaged', 'Marginalized', 'Oppressed', 'Economically deprived', 'Socially excluded', 'Politically disenfranchised', 'Educationally disadvantaged', 'Health-deprived', 'Environmentally threatened', 'Lacking resources', 'Socioeconomically disadvantaged', 'Structurally oppressed', 'Systemically marginalized', 'Economically excluded', 'Educationally underprivileged', 'Health-disadvantaged', 'Environmentally deprived', 'Politically powerless', 'Socially silenced']"
Original New Zealanders ,maori,"['Void', 'Zero', 'Empty', 'Null', 'Nonexistent', 'Naught', 'Zilch', 'Zip', 'Nada', 'Rien', 'Niente', 'Nulla', 'Sleight (can make something appear empty)', 'Misdirection (can create the illusion of emptiness)', 'Camouflage (can hide the fact that something is not empty)', 'Concealment', 'Cover-up', 'Deception', 'Dissimulation', 'Subterfuge (all can be used to make something appear empty when it is not)']"
In the mind ,mentally,"['Weakened', 'Fragile', 'Vulnerable', 'Insecure', 'Unstable', 'Unprotected', 'Defenseless', 'Powerless', 'Helpless', 'Impotent', 'Lacking strength or support', 'Directionless', 'Aimless', 'Purposeless', 'Goalless', 'Hopeless', 'Desperate', 'Lost', 'Disoriented', 'Adrift (figuratively)']"
Workers' organisations ,unions,"['On the back burner', 'In limbo', 'Up in the air', 'In flux', 'Undecided', 'Unresolved', 'Hanging fire', 'Uncertain', 'Indeterminate', 'Suspended', 'Unfinished business', 'Unsettled', 'Unclarified', 'In abeyance', 'Pending', 'Unverified', 'Unconfirmed', 'Undetermined', 'Uncharted', 'Unmapped']"
Drinker's paunch ,beer belly,"['Without sustenance', 'Devoid of nourishment', 'Lacking in nutrients', 'Barren of provisions', 'Pauperized (when used in a historical context)', 'In want of food', 'Appetite unfulfilled', 'Deprived of sustenance', 'Neglected dietary needs', 'Without a breadwinner (can lead to hunger)', 'Poverty-stricken (can lead to hunger)', 'Malnourished due to lack of resources', 'Famished from scarcity', 'In need of a meal', 'Hollow-eyed from hunger', 'Emaciated from starvation', 'Pining for food', 'Longing for sustenance', 'Yearning for a feast', 'Craving a hearty meal']"
Baked fruit pudding,apple crumble,"['Deprivation', 'Insufficiency', 'Shortage', 'Lack', 'Deficit', 'Depletion', 'Dearth', 'Scarcity', 'Paucity', 'Meager resources', 'Limited provisions', 'Inadequate supply', 'Thinning resources', 'Decrease', 'Diminution', 'Reduction', 'Subtraction', 'Withdrawal', 'Absence', 'Loss']"
Preserve ,keep,"['Undernourished', 'Malnourished', 'Starving', 'Famished', 'Hungry stomach', 'Inadequately fed', 'Underfed', 'Deprived of food', 'Nutrient-deficient', 'Fasting (when unintended)', 'Empty belly', 'Goiter (indirectly related to left hungry)', 'Vitamin deficiency', 'Picky eater (can lead to hunger if not addressed)', 'Food insecurity', 'Underfed child', 'Unfulfilled appetite', 'Empty pantry', 'Lean and gaunt (due to lack of food)']"
Desert in China/Mongolia; cauliflower (Ind.) ,gobi,"['Malnourished', 'Vitamin deficiency', 'Picky eater', 'Food insecurity', 'Underfed child', 'Unfulfilled appetite', 'Empty pantry', 'Lean and gaunt (due to lack of food)']"
Formal dress ,attire,"['Deprivation', 'Lack', 'Shortage', 'Scarcity', 'Poverty', 'Want', 'Need', 'Deficiency', 'Inadequacy', 'Emptiness', 'Void', 'Absence', 'Lacking', 'Depleted', 'Impoverished', 'Understocked', 'Barrenness', 'Sterility', 'Insufficiency', 'Vacancy']"
