CLUE,ANS,POS,FOUND IN
Extremist ,ultra,4,Ultra (as in extreme political or religious beliefs)
Hair dye ,henna,2,Henna (traditional hair coloring substance)
Strange ,queer,5,Queer (strange; odd)
Boy attendants ,pages,6,Pages (young boys serving at a knight's table)
Items of business ,agenda,3,The subject matters discussed in meetings and conferences (such as 'agenda items').
Bubbles ,foam,7,Foam cell 
"- - Flynn, film star ",errol,2,"ER – Referring to Errol Flynn, an Australian-born American actor who was known as the original Hollywood heartthrob."
Long seat with back and arms ,settee,18,Settee (assuming it is long and with arms)
Walk as if about to fall,stagger,2,Staggered
Baby swan ,cygnet,2,"Cygnet (the correct answer) - Derived from Middle English 'cigewyn', originally meaning 'swan.' The term precisely describes a baby swan, with ""cygnets"" being the plural form."
Surprise greatly or daze ,stun,5,Stunned
English cheese or cat ,cheshire,2,"Cheshire (as in ""Cheshire cat"")"
Culinary herb ,coriander,10,Cilantro (or Coriander)
