CLUE,ANS,POS
In an astute manner ,shrewdly,1
Adult male ,man,1
Not present ,absent,1
A fencing sword ,epee,3
Run in drops ,trickle,2
Woody tropical grass ,bamboo,1
Goodbye ,adieu,2
Microscopic organisms ,bacteria,1
Wave rider ,surfer,1
Newt-like amphibian ,salamander,1
Period (of work); incantation ,spell,3
Papal court ,curia,6
Mildly diverted or entertained ,amused,1
Florida resort ,palm beach,2
Entrust responsibility to an agent ,delegate,2
Grow mature like fruit ,ripen,2
Opposite of light,dark,1
Receptacles for cut flowers ,vases,1
"Eg, spaghetti ",pasta,1
Require ,need,3
The Psalmist ,david,1
Person dying for a cause,martyr,1
