CLUE,ANS,POS
Picture dyed into the skin ,tattoo,1
Ravine ,canyon,1
Very light gas ,helium,13
Rutland town ,oakham,2
Give to a good cause ,donate,1
Make certain ,ensure,1
Dot-dash signalling ,morse code,1
Small ingenious device ,gadget,7
"Ballroom dance, originally from Germany",waltz,1
Constantly changing ,dynamic,19
Don't take the rubbish ,refuse,4
Science of soil and crops ,agronomy,1
Military group ,platoon,13
Winter sport where stones are slid towards a target,curling,1
Material worn knotted round throat,necktie,3
Family relative ,nephew,9
Oneness,unity,1
