CLUE,ANS,POS
"Eg, beehive or mullet ",hairdo,2
Person whose earnings support the family ,breadwinner,1
Man-made lake or tank,reservoir,1
Roman fortification between the Forth and Clyde ,antonine wall,3
Filled pasta squares ,ravioli,1
Nonmilitary person ,civilian,1
Saturate ,drench,4
Curt ,terse,3
Runs at (anag) -- Roman god ,saturn,15
(Walk with) a stiff pompous gait ,strut,1
False excuse ,pretext,18
Goes beyond ,exceeds,2
Lizard that can change its skin colour ,chameleon,1
Indian tea state ,assam,1
Pare ,trim,3
Without a particular aim or purpose - say a choice ,random,1
"Fake, phoney ",bogus,2
Obscured ,veiled,5
Decorates ,adorns,1
Zero,nil,1
"Subject to change, variable ",unstable,13
Saint and King of Norway ,olaf,1
Hairstyle cut shortly and evenly all round,bob,1
Person with refined tastes in food and drink ,epicure,2
