CLUE,ANS,POS
Characteristic mode of expression ,idiom,5
Locomotive ,engine,2
Mythical story ,legend,2
American (colloq.) ,yank,1
"Tremendous, gigantic ",enormous,2
Branch of linguistics concerned with meanings ,semantics,1
Performance by one person ,solo,2
Synthetic fabric ,nylon,2
Answer ,reply,1
"Escargots, to the French ",snails,2
(Of a face) yellowish ,sallow,1
Founder of Methodism ,wesley,1
"Bloodless, sickly",anaemic,1
Former name of Istanbul ,constantinople,2
Commands ,orders,1
Protection from the rain ,umbrella,1
Cap ,lid,2
Absolutely sure ,certain,1
Male shop worker ,salesman,2
"Annoyed, bored ",fed up,1
One living at others' expense ,sponger,2
Spin-stabilised device ,gyro,1
Raids ,forays,12
... tropical American plants ,yuccas,18
Wish ,hope,2
Acquire ,obtain,2
Stretch of time ,period,2
Act as mediator ,conciliate,4
Feeling guilty ,ashamed,2
Pleasure boats ,yachts,1
Established religious ceremony ,rite,7
