CLUE,ANS,POS,FOUND IN
Set of rungs ,ladder,1,Step ladder
Circus MC ,ringmaster,1,Ringmaster's herald
Page or foliage ,leaf,2,Blank leaf
Up to (a time) ,until,1,Until a specified moment
Motherly ,maternal,6,Maternal instincts
Underwater detection system ,sonar,1,Sonar device
Command for tidiness ,order,11,Maintain order
Room warmer ,heater,18,Infrared heater
Spring hoax victim ,april fool,12,Naive participant in April Fools' antics
This moment ,now,3,Immediate now
Policeman; metal ,copper,7,Copper shield (metapayer in a historical context)
Strong building material ,concrete,1,Reinforced concrete
Division of company ,department,8,Departments
Fishing boat ,trawler,7,Crewed fishing trawler
Picture,image,1,Vivid imagery
Group of players ,team,1,Teammates
Purse worn with kilt ,sporran,1,Sporran attachment
Malice ,spite,4,Spitefulness
Venerate ,respect,3,Honor with great respect
Absence of difficulty ,ease,19,Above average in ease
Near the kidneys,adrenal,1,Adrenal glands
"Grassland; Georgia river, port ",savannah,7,Port of Savannah
Producing much ,prolific,3,Prolific output
Give way ,yield,1,Yielding position
Indication,sign,1,Signal
Exercise by repeated practice -- bore ,drill,9,Mundane drill
Praise insincerely ,flatter,1,Flattering words with no genuine sentiment
Seat ,chair,1,Available chair
