CLUE,ANS,POS
Loss of memory ,amnesia,1
Without delay,pronto,11
Metal holding a gem ,setting,2
Construct ,erect,3
Ancient Italian ,roman,2
Relating to cookery ,culinary,1
Looking steadily ,gazing,1
Madman ,lunatic,3
Receive ,accept,1
Author ,writer,1
Item received through a will ,inheritance,2
Spiral ,helix,1
Wheel rod ,axle,1
Admit as a member ,induct,2
Musical instrument ,clarinet,13
Large goose ,greylag,2
Type of aircraft engine ,ramjet,4
Bird of prey ,hawk,3
Clean and orderly ,neat,2
Pronoun ,she,4
Means of entry,access,6
