CLUE,ANS,POS,FOUND IN
Rogue - tornado,twister,2,Tornado-like twister
Dignity and assurance of manner ,poise,12,Confident poise
"Breaks out, gets away ",escapes,1,Escapes unscathed
Stroll ,walk,1,Walk briskly
Suffering of body or mind ,pain,14,Physical pain
Buildings with few partitions ,open-plan,1,Open-plan layouts
By word of mouth ,oral,1,Orally conveyed
Eccentric person like peculiar sphere ,oddball,1,"Quirky, oddball"
U2 guitarist,edge,1,"Alongside The Edge, Adam Clayton, and Larry Mullen Jr., who also plays drums, U2 is known for their distinctive sound that blends elements of rock, pop, and folk music with social and political themes."
French soft cheese ,brie,1,"Brie de Meaux: A rich, creamy cow's milk cheese with a white mold rind that develops over time"
"Small, sharp sliver",splinter,10,"Tiny, slender splinter"
Golf peg ,tee,1,Club tee marker
US inventor,edison,1,"Thomas Edison: Known for his invention of the practical incandescent light bulb, phonograph, and motion picture camera among numerous other devices."
Gen,info,16,Young ones (as a more informal term)
