CLUE,ANS,POS
Prudent ,wise,11
"Caught in position with no escape, like rat ",cornered,5
African republic ,egypt,16
Small busy insect ,ant,1
Seem or materialise ,appear,1
Not abstract or imaginary ,concrete,1
Defeat ,conquer,3
Kidnap ,abduct,1
Second Greek letter ,beta,1
Enemy captive ,prisoner of war,14
Try ,attempt,1
"Daunt, intimidate",overawe,5
Young geese ,goslings,1
Madagascan primate ,lemur,1
Home ,abode,2
Extreme unkindness,cruelty,1
"Region of eastern France, and famous Cross ",lorraine,7
Ensnare,entrap,2
Sudden extreme anxiety ,panic,1
Inattentive ,careless,10
Fragment or morsel ,scrap,5
Capital of Cyprus ,nicosia,1
Worm - food,grub,1
