CLUE,ANS,POS
Study of birds ,ornithology,1
"Brilliant, fantastic ",superb,20
Fend off ,avert,14
Course of action ,policy,12
Hindu ascetic ,yogi,3
Restore to required state ,reset,12
Substance sealed in container and released as fine spray ,aerosol,1
Affronted ,insulted,2
Light-hearted friendly talk ,banter,1
Yield - gain,profit,2
Rigorous ,stringent,1
Mathematical array ,matrix,1
Charge with crime ,indict,3
Compassionate ,humane,10
Style of hat ,fedora,1
Evil-smelling animal of N America ,skunk,1
Cold dish ,salad,1
Smuggled goods,contraband,1
Leniency and compassion towards offenders ,clemency,14
"Goal, aim ",objective,1
Not harsh or violent ,gentle,1
"Sinew, maybe 3 ",tendon,1
Deciduous tree ,poplar,9
Garden pest ,aphid,1
Slaughterhouse ,abattoir,12
A brief or casual look ,glance,1
Period of rule ,reign,7
