CLUE,ANS,POS,FOUND IN
Roadside channel ,gutter,10,Roadside gutter
Performed - with a high degree of skill ,accomplished,8,Competently accomplished
Passenger ship ,liner,1,Cruise liner
Pluck strings ,strum,11,Djemberoidist (for Djembé-like instruments with strings)
Bird's beak ,bill,9,Billfish snout (certain fish have elongated upper jaws resembling a beak)
Winter weather ,snow,1,Snowy
Hidden microphone ,bug,26,Undercover bug
Pharmacist ,dispenser,4,Medication dispenser
Hill ,tor,8,Promontory
Primitive aquatic plant,alga,1,Algae
Metal beam,girder,1,Girders
