CLUE,ANS,POS,FOUND IN
Of abode of the blessed dead in Greek mythology ,elysian,20,"Elysian gardens (a reference to a paradisiacal destination for heroes, not directly tied to the dead but sharing similar qualities of blessedness and tranquility)."
Crowd ,mass,2,Mass congregation
Parliamentary break ,recess,6,Short recess for lawmakers
Inebriated ,drunk,1,Drunkard
Italian sparkling wine ,asti,4,Asti Spumante
Public occasion ,event,1,Grand event
"-- - -- Ma, American cellist of Chinese/French origins",yo-yo,1,Yo-Yo Ma
Easy gallop ,canter,7,Leisurely canter
Noah's vessel ,ark,1,Ark-like structure
It may be grizzly or polar ,bear,2,Polar bear
Pulverise ,mash,3,Smash into powder
Causing disgrace ,ignominious,5,Ignominious event
Emaciated ,skeletal,9,Frail and skeletal
Fault - default ,defect,3,Defective
Withdrawal plan,exit strategy,13,Slow exit strategy
