CLUE,ANS,POS
Small rocket engine for spacecraft control ,thruster,1
Band of colours in a rainbow ,spectrum,1
Heap of combustible material for burning a body ,pyre,2
Yearbook ,almanac,3
Deep rift,chasm,1
Cressida's Shakespearean lover,troilus,1
Monster of Crete,minotaur,1
Side of London associated with Cockneys ,east end,1
"Musical performance, under a lady's window? ",serenade,2
A soft white cheese ,brie,2
Based on logic ,rational,1
Climb ,ascend,1
Plundered ,looted,1
Consume too much ,overeat,1
Rabbit burrow ,warren,2
